IND_NAME,DIM_GEO_NAME,DIM_1_CODE,VALUE_NUMERIC
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Botswana,,77.0
Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population),Botswana,SEX_BTSX,26.79999924
Mortality rate due to homicide (per 100 000 population),Botswana,,15.63325882
Mortality rate from unintentional poisoning (per 100 000 population),Botswana,,1.089002609
Neonatal mortality rate (per 1000 live births),Botswana,SEX_BTSX,19.80348015
New HIV infections (per 1000 uninfected population),Botswana,SEX_BTSX,1.919999957
Number of cases of poliomyelitis caused by wild poliovirus (WPV),Botswana,,0.0
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Botswana,,68.0
Population with household expenditures on health > 10% of total household expenditure or income (%),Botswana,,4.320000172
Population with household expenditures on health > 25% of total household expenditure or income (%),Botswana,,1.00999999
Prevalence of anaemia in women of reproductive age (15–49 years) (%),Botswana,SEX_FMLE,32.5
Prevalence of obesity among children and adolescents (5–19 years) (%),Botswana,SEX_BTSX,6.076189995
Prevalence of overweight in children under 5 (%),Botswana,,10.10000038
Prevalence of stunting in children under 5 (%),Botswana,,21.60000038
"Probability of dying from any of CVD, cancer, diabetes, CRD between age 30 and exact age 70 (%)",Botswana,,19.24272537
Proportion of births attended by skilled health personnel (%),Botswana,,99.80000305
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months (%) ,Botswana,,17.0
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in their lifetime (%) ,Botswana,,34.0
Proportion of population with primary reliance on clean fuels and technology (%),Botswana,,66.0
Reported number of people requiring interventions against NTDs,Botswana,,1464410.0
Road traffic mortality rate (per 100 000 population),Botswana,,16.5
Suicide mortality rate (per 100 000 population),Botswana,,8.637588501
Total alcohol per capita (≥ 15 years of age) consumption (litres of pure alcohol),Botswana,SEX_BTSX,8.163160324
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Botswana,,3.519999981
Tuberculosis incidence (per 100 000 population),Botswana,,229.0
UHC: Service coverage index,Botswana,,55.17985153
Under-five mortality rate (per 1000 live births),Botswana,SEX_BTSX,38.73498917
Adolescent birth rate (per 1000 women),Brazil,AGEGROUP_YEARS10-14,2.00999999
Adolescent birth rate (per 1000 women),Brazil,AGEGROUP_YEARS15-19,42.56999969
Age-standardized mortality rate attributed to household and ambient air pollution  (per 100 000 population) ,Brazil,SEX_BTSX,28.9342804
Age-standardized prevalence of hypertension among adults aged 30–79 years (%),Brazil,SEX_BTSX,45.0
Age-standardized prevalence of obesity among adults (18+ years) (%),Brazil,SEX_BTSX,28.14183998
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Brazil,SEX_BTSX,12.19999981
Amount of water- and sanitation-related official development assistance that is part of a government-coordinated spending plan (constant 2020 US$ millions),Brazil,,60.31579971
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),Brazil,,11.25508976
Average of 15 International Health Regulations core capacity scores,Brazil,,74.59999847
Density of dentists (per 10 000 population) ,Brazil,,6.679999828
Density of medical doctors (per 10 000 population) ,Brazil,,21.42000008
Density of nursing and midwifery personnel (per 10 000 population) ,Brazil,,55.12799835
Density of pharmacists (per 10 000 population) ,Brazil,,3.357000113
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Brazil,,77.0
Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),Brazil,,10.93999958
Healthy life expectancy at birth (years),Brazil,SEX_MLE,60.29978561
Healthy life expectancy at birth (years),Brazil,SEX_FMLE,63.40578079
Healthy life expectancy at birth (years),Brazil,SEX_BTSX,61.82653427
Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%),Brazil,,0.029999999
Human papillomavirus (HPV) immunization coverage estimates among 15 year-old girls (%),Brazil,SEX_FMLE,69.0
Life expectancy at birth (years),Brazil,SEX_FMLE,75.84727478
Life expectancy at birth (years),Brazil,SEX_BTSX,72.38840485
Life expectancy at birth (years),Brazil,SEX_MLE,69.04411316
Malaria incidence (per 1000 population at risk),Brazil,,3.439529896
Maternal mortality ratio (per 100 000 live births),Brazil,,72.14753723
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Brazil,,58.0
Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population),Brazil,SEX_BTSX,6.599999905
Mortality rate due to homicide (per 100 000 population),Brazil,,32.49756241
Mortality rate from unintentional poisoning (per 100 000 population),Brazil,,0.133869857
Neonatal mortality rate (per 1000 live births),Brazil,SEX_BTSX,8.567358971
New HIV infections (per 1000 uninfected population),Brazil,SEX_BTSX,0.239999995
Number of cases of poliomyelitis caused by wild poliovirus (WPV),Brazil,,0.0
Percentage of bloodstream infection due to Escherichia coli resistant to 3rd-generation cephalosporin (%),Brazil,,25.57999992
Percentage of bloodstream infections due methicillin-resistant Staphylococcus aureus (%),Brazil,,7.0
Pneumococcal conjugate 3rd dose (PCV3) immunization coverage  among 1-year olds (%),Brazil,,81.0
Population with household expenditures on health > 10% of total household expenditure or income (%),Brazil,,11.81000042
Population with household expenditures on health > 25% of total household expenditure or income (%),Brazil,,1.879999995
Prevalence of anaemia in women of reproductive age (15–49 years) (%),Brazil,SEX_FMLE,16.10000038
Prevalence of obesity among children and adolescents (5–19 years) (%),Brazil,SEX_BTSX,15.48633957
Prevalence of overweight in children under 5 (%),Brazil,,10.30000019
Prevalence of stunting in children under 5 (%),Brazil,,7.199999809
Prevalence of wasting in children under 5 (%),Brazil,,3.4
"Probability of dying from any of CVD, cancer, diabetes, CRD between age 30 and exact age 70 (%)",Brazil,,15.07292652
Proportion of births attended by skilled health personnel (%),Brazil,,98.19999695
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months (%) ,Brazil,,6.0
Proportion of ever-partnered women and girls aged 15–49 years subjected to physical and/or sexual violence by a current or former intimate partner in their lifetime (%) ,Brazil,,23.0
Proportion of population using safely-managed drinking-water services (%),Brazil,,87.2587204
Proportion of population using safely-managed sanitation services (%),Brazil,,49.58673859
Proportion of population with primary reliance on clean fuels and technology (%),Brazil,,96.5
Proportion of safely treated domestic wastewater flows (%),Brazil,,43.40779114
Reported number of people requiring interventions against NTDs,Brazil,,5245909.0
Road traffic mortality rate (per 100 000 population),Brazil,,15.69999981
Suicide mortality rate (per 100 000 population),Brazil,,7.507572174
Total alcohol per capita (≥ 15 years of age) consumption (litres of pure alcohol),Brazil,SEX_BTSX,7.674960136
"Total net official development assistance to medical research and basic health sectors per capita (US$), by recipient country ",Brazil,,0.100000001
Tuberculosis incidence (per 100 000 population),Brazil,,49.0
UHC: Service coverage index,Brazil,,80.41687775
Under-five mortality rate (per 1000 live births),Brazil,SEX_BTSX,14.02492046
Adolescent birth rate (per 1000 women),Brunei Darussalam,AGEGROUP_YEARS10-14,0.439999998
Adolescent birth rate (per 1000 women),Brunei Darussalam,AGEGROUP_YEARS15-19,8.979999542
Age-standardized mortality rate attributed to household and ambient air pollution  (per 100 000 population) ,Brunei Darussalam,SEX_BTSX,19.59742928
Age-standardized prevalence of hypertension among adults aged 30–79 years (%),Brunei Darussalam,SEX_BTSX,46.40000153
Age-standardized prevalence of obesity among adults (18+ years) (%),Brunei Darussalam,SEX_BTSX,31.71067047
Age-standardized prevalence of tobacco use among persons 15 years and older (%) ,Brunei Darussalam,SEX_BTSX,16.39999962
Annual mean concentrations of fine particulate matter (PM2.5) in urban areas (µg/m3),Brunei Darussalam,,6.761320114
Average of 15 International Health Regulations core capacity scores,Brunei Darussalam,,70.9332962
Density of dentists (per 10 000 population) ,Brunei Darussalam,,2.380000114
Density of medical doctors (per 10 000 population) ,Brunei Darussalam,,19.12899971
Density of nursing and midwifery personnel (per 10 000 population) ,Brunei Darussalam,,67.10800171
Density of pharmacists (per 10 000 population) ,Brunei Darussalam,,2.132999897
Diphtheria-tetanus-pertussis (DTP3) immunization coverage among 1-year-olds (%),Brunei Darussalam,,99.0
Domestic general government health expenditure (GGHE-D) as percentage of general government expenditure (GGE) (%),Brunei Darussalam,,7.059999943
Healthy life expectancy at birth (years),Brunei Darussalam,SEX_MLE,66.27172852
Healthy life expectancy at birth (years),Brunei Darussalam,SEX_BTSX,67.10357666
Healthy life expectancy at birth (years),Brunei Darussalam,SEX_FMLE,67.94301605
Hepatitis B surface antigen (HBsAg) prevalence among children under 5 years (%),Brunei Darussalam,,0.100000001
Human papillomavirus (HPV) immunization coverage estimates among 15 year-old girls (%),Brunei Darussalam,SEX_FMLE,78.0
Life expectancy at birth (years),Brunei Darussalam,SEX_FMLE,78.5667038
Life expectancy at birth (years),Brunei Darussalam,SEX_BTSX,76.92260742
Life expectancy at birth (years),Brunei Darussalam,SEX_MLE,75.33717346
Maternal mortality ratio (per 100 000 live births),Brunei Darussalam,,44.2360611
Measles-containing-vaccine second-dose (MCV2) immunization coverage by the locally recommended age (%),Brunei Darussalam,,99.0
Mortality rate attributed to exposure to unsafe WASH services (per 100 000 population),Brunei Darussalam,SEX_BTSX,1.700000048
Mortality rate due to homicide (per 100 000 population),Brunei Darussalam,,0.811391413
Mortality rate from unintentional poisoning (per 100 000 population),Brunei Darussalam,,0.00206457
Neonatal mortality rate (per 1000 live births),Brunei Darussalam,SEX_BTSX,5.039060116
Number of cases of poliomyelitis caused by wild poliovirus (WPV),Brunei Darussalam,,0.0
Percentage of bloodstream infection due to Escherichia coli resistant to 3rd-generation cephalosporin (%),Brunei Darussalam,,12.57999992
Percentage of bloodstream infections due methicillin-resistant Staphylococcus aureus (%),Brunei Darussalam,,14.61999989
"Percentage of total antibiotic consumption being from the AWaRe ""Access"" antibiotics category  (%)",Brunei Darussalam,,69.75650024
Prevalence of anaemia in women of reproductive age (15–49 years) (%),Brunei Darussalam,SEX_FMLE,16.70000076
Prevalence of obesity among children and adolescents (5–19 years) (%),Brunei Darussalam,SEX_BTSX,22.10730934
Prevalence of overweight in children under 5 (%),Brunei Darussalam,,9.100000381
Prevalence of stunting in children under 5 (%),Brunei Darussalam,,10.89999962
"Probability of dying from any of CVD, cancer, diabetes, CRD between age 30 and exact age 70 (%)",Brunei Darussalam,,15.16996288
Proportion of births attended by skilled health personnel (%),Brunei Darussalam,,99.59999847
Proportion of population with primary reliance on clean fuels and technology (%),Brunei Darussalam,,100.0
Reported number of people requiring interventions against NTDs,Brunei Darussalam,,0.0
Road traffic mortality rate (per 100 000 population),Brunei Darussalam,,3.599999905
Suicide mortality rate (per 100 000 population),Brunei Darussalam,,2.73939085
